time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
5.78,-1040.846,139.113,-41.033,1050.902,106.43,82.07
5.81,-1035.842,160.13,25.02,1048.444,82.69,79.24
5.83,-981.798,230.187,-13.011,1008.505,112.23,75.79
5.86,-1036.842,245.199,-87.071,1068.993,109.55,75.91
5.89,-980.797,212.172,-86.07,1007.168,112.08,76.86
5.92,-1013.824,174.141,-117.095,1035.314,123.92,78.31
5.95,-1029.837,147.12,-74.06,1042.925,97.23,82.29
5.98,-988.803,160.13,-72.059,1004.274,114.23,79.93
6,-1022.831,203.165,-115.094,1049.145,119.53,77.14
6.03,-994.808,159.129,-65.053,1009.553,112.23,80.2
6.06,-985.801,148.12,-50.041,998.122,108.67,80.99
6.09,-1002.815,213.173,-91.074,1029.259,113.13,76.98
6.11,-1033.84,183.149,-110.089,1055.693,121.01,78.32
6.14,-978.795,154.125,-126.102,998.848,121.7,76
6.17,-1000.813,220.179,-93.076,1028.965,115.94,76.25
6.2,-992.807,187.152,-132.107,1018.893,125.22,77.01
6.23,-1004.816,171.139,-80.065,1022.426,115.07,79.35
6.25,-962.782,166.135,-131.107,985.768,128.28,77.6
6.28,-975.793,210.171,-94.076,1002.594,110.1,77.36
6.31,-979.796,188.153,-89.072,1001.666,115.33,78.01
6.34,-996.81,193.157,-87.071,1019.078,114.26,78
6.36,-981.798,170.138,-123.1,1004.006,125.89,77.93
6.39,-1010.821,168.137,-77.063,1027.603,114.62,79.63
6.42,-1004.816,178.145,-64.052,1022.494,109.78,79.33
6.45,-989.804,204.166,-91.074,1014.737,114.04,77.27
6.48,-962.782,247.201,-105.085,999.55,110.76,73.59
6.5,-1043.848,258.21,-92.075,1079.245,108.83,75.35
6.53,-1014.825,185.15,-92.075,1035.677,116.44,78.48
6.56,-1016.826,207.168,20.016,1037.909,84.48,78.43
6.59,-984.8,205.167,-61.05,1007.796,106.57,77.74
6.62,-996.81,258.21,-94.076,1033.998,109.33,74.18
6.64,-985.801,250.203,-56.046,1018.6,102.63,75.42
6.67,-956.777,227.185,-24.02,983.673,96.04,76.57
