time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
9.38,-1013.824,107.087,-40.033,1020.249,110.5,83.57
9.41,-1015.825,108.088,-34.028,1022.126,107.47,83.63
9.44,-1014.825,108.088,-34.028,1021.132,107.47,83.63
9.47,-1012.823,114.093,0,1019.229,90,83.91
9.5,-1017.827,111.09,-15.012,1023.982,97.7,83.71
9.52,-1016.826,108.088,-24.02,1022.837,102.53,83.79
9.55,-1013.824,114.093,-26.021,1020.555,102.85,83.42
9.58,-1012.823,110.089,-28.023,1019.174,104.28,83.6
9.61,-1008.82,111.09,-35.028,1015.522,107.5,83.41
9.64,-1011.822,108.088,-35.028,1018.182,107.96,83.59
9.66,-1014.825,113.092,-36.029,1021.742,107.38,83.24
9.69,-1015.825,110.089,-25.02,1022.08,100.81,83.7
9.72,-1013.824,109.089,-26.021,1020.008,103.42,83.69
9.75,-1011.822,113.092,-30.024,1018.565,104.87,83.4
9.77,-1009.82,112.091,-31.025,1016.496,105.47,83.43
9.8,-1011.822,112.091,-43.035,1018.921,110.5,83.12
9.83,-1014.825,113.092,-36.029,1021.742,107.67,83.33
9.86,-1011.822,113.092,-34.028,1018.691,106.75,83.34
9.89,-1008.82,107.087,-47.038,1015.577,113.71,83.39
9.92,-1012.823,106.086,-38.031,1019.074,109.72,83.65
9.94,-1011.822,113.092,-35.028,1018.725,107.21,83.33
9.97,-1011.822,115.094,-35.028,1018.949,106.93,83.22
10,-1012.823,113.092,-35.028,1019.719,105.16,83.75
10.03,-1011.822,109.089,-32.026,1018.19,106.36,83.59
10.05,-1014.825,113.092,-40.033,1021.891,109.49,83.26
10.08,-1011.822,103.084,-33.027,1017.596,107.76,83.89
10.11,-1011.822,109.089,-32.026,1018.19,106.36,83.59
10.14,-1009.82,112.091,-39.032,1016.772,109.2,83.3
10.17,-1012.823,110.089,-41.033,1019.614,110.44,83.38
10.19,-1010.821,110.089,-36.029,1017.437,108.12,83.46
10.22,-1014.825,110.089,-22.018,1021.016,105.74,83.55
10.25,-1014.825,109.089,-37.03,1021.342,108.75,83.52
10.28,-1013.824,107.087,-34.028,1020.031,107.63,83.68
10.31,-1010.821,109.089,-40.033,1017.479,110.15,83.44
10.34,-1012.823,109.089,-43.035,1019.589,111.53,83.28
10.36,-1002.815,112.091,-37.03,1009.739,108.28,83.29
10.39,-1010.821,106.086,-43.035,1017.284,112.08,83.54
10.42,-1018.828,108.088,-19.015,1024.722,99.98,83.85
10.45,-1013.824,109.089,-31.025,1020.148,105.88,83.62
10.47,-1011.822,113.092,-30.024,1018.565,104.87,83.4
10.5,-1009.82,110.089,-32.026,1016.308,106.22,83.52
10.53,-1011.822,108.088,-37.03,1018.252,96.71,84.19
10.56,-1011.822,110.089,-24.02,1018.077,102.31,83.65
10.59,-1009.82,109.089,-29.024,1016.11,104.9,83.62
10.61,-1010.821,111.09,-33.027,1017.444,106.56,83.46
10.64,-1012.823,112.091,-27.022,1019.365,103.55,83.51
10.67,-1015.825,110.089,-37.03,1022.444,108.59,83.48
10.7,-1015.825,111.09,-38.031,1022.589,108.9,83.41
10.73,-1014.825,109.089,-34.028,1021.238,107.78,83.81
10.75,-1017.827,110.089,-38.031,1024.47,108.12,83.51
10.78,-1012.823,108.088,-36.029,1019.211,108.43,83.58
10.81,-1011.822,108.088,-41.033,1018.406,110.79,83.48
10.84,-1012.823,108.088,-44.036,1019.526,112.17,83.43
10.87,-1011.822,109.089,-51.041,1018.965,115.07,83.2
10.89,-1006.818,107.087,-47.038,1013.589,113.71,83.37
10.92,-1008.82,107.087,-43.035,1015.4,111.89,83.47
10.95,-1010.821,112.091,-42.034,1017.886,110.56,83.25
10.98,-1013.824,112.091,-39.032,1020.748,109.2,83.32
11.01,-1012.823,111.09,-39.032,1019.644,109.36,83.37
11.03,-1011.822,111.09,-39.032,1018.65,109.36,83.36
11.06,-1009.82,114.093,-38.031,1016.957,113.26,83.05
11.09,-1015.825,115.094,-41.033,1023.148,109.62,83.14
11.12,-1015.825,111.09,-40.033,1022.666,109.82,83.37
11.15,-1016.826,108.088,-36.029,1023.189,108.43,83.61
11.17,-1010.821,108.088,-40.033,1017.372,110.32,83.49
11.2,-1013.824,107.087,-36.029,1020.1,108.6,83.64
11.23,-1012.823,110.089,-41.033,1019.614,110.44,83.38
11.26,-1010.821,111.09,-43.035,1017.818,111,83.28
11.29,-1015.825,109.089,-67.054,1023.864,115.93,83.19
11.31,-1011.822,109.089,-44.036,1018.638,111.98,83.37
11.34,-1010.821,106.086,-37.03,1017.047,109.24,83.66
11.37,-1014.825,107.087,-37.03,1021.131,109.08,83.63
11.4,-1013.824,110.089,-24.02,1020.066,102.31,83.63
11.43,-1013.824,109.089,-29.024,1020.089,104.9,83.65
11.45,-1016.826,110.089,-31.025,1023.239,105.74,83.58
11.48,-1014.825,104.085,-17.014,1020.29,106.6,83.89
11.51,-1007.819,109.089,-29.024,1014.121,104.9,83.61
11.54,-1011.822,111.09,-29.024,1018.316,104.64,83.53
11.57,-1014.825,107.087,-33.027,1020.993,107.14,83.7
11.59,-1011.822,106.086,-36.029,1018.006,102.58,83.45
11.62,-1003.816,115.094,-33.027,1010.932,106.01,83.2
11.65,-1008.82,112.091,-40.033,1015.817,109.65,83.27
11.68,-1013.824,110.089,-38.031,1020.492,109.06,83.45
11.71,-1009.82,110.089,-39.032,1016.553,109.52,83.4
11.73,-1011.822,109.089,-36.029,1018.323,108.28,83.52
11.76,-1013.824,110.089,-36.029,1020.42,108.12,83.48
11.79,-1010.821,113.092,-36.029,1017.766,107.97,83.39
11.82,-1009.82,108.088,-37.03,1016.264,111.25,83.45
11.85,-1014.825,108.088,-41.033,1021.389,110.79,83.5
11.87,-1012.823,105.085,-41.033,1019.086,111.33,83.64
11.9,-1012.823,105.085,-37.03,1018.933,109.41,83.72
11.93,-1012.823,104.085,-42.034,1019.024,111.99,83.68
11.96,-1010.821,108.088,-37.03,1017.258,108.91,83.55
11.98,-1013.824,109.089,-30.024,1020.118,105.26,83.58
12.01,-1009.82,107.087,-58.047,1017.14,116.35,83.25
12.04,-1010.821,104.085,-44.036,1017.12,112.93,83.62
12.07,-1013.824,104.085,-40.033,1019.939,111.04,83.72
12.1,-1013.824,107.087,-40.033,1020.249,110.5,83.57
12.13,-1011.822,108.088,-36.029,1018.217,113.26,83.46
12.15,-1012.823,107.087,-47.038,1019.554,113.71,83.41
12.18,-1013.824,102.083,-43.035,1019.859,112.86,83.76
12.21,-1015.825,105.085,-39.032,1021.992,110.38,83.7
12.24,-1016.826,103.084,-37.03,1022.709,109.76,83.85
12.27,-1011.822,101.082,-33.027,1017.395,108.09,84
12.29,-1011.822,102.083,-37.03,1017.633,109.94,83.87
12.32,-1012.823,102.083,-36.029,1018.592,92.29,84.4
12.35,-1020.829,100.081,-24.02,1026.005,103.5,84.24
12.38,-1018.828,104.085,-35.028,1024.73,108.6,83.85
12.4,-1018.828,106.086,-33.027,1024.868,107.29,83.78
12.43,-1017.827,102.083,-34.028,1023.499,108.43,83.97
12.46,-1011.822,105.085,-39.032,1018.013,110.38,83.68
12.49,-1010.821,104.085,-39.032,1016.915,110.56,83.72
12.52,-1013.824,106.086,-41.033,1020.185,112.09,83.86
12.55,-1020.829,100.081,-12.01,1025.794,101.31,84.29
12.57,-1018.828,102.083,-25.02,1024.235,103.77,84.11
12.6,-1013.824,104.085,-33.027,1019.688,107.6,83.85
12.63,-1010.821,107.087,-36.029,1017.116,108.6,83.62
12.66,-1013.824,106.086,-39.032,1020.106,110.92,83.84
12.69,-1011.822,104.085,-34.028,1017.731,108.1,83.82
12.71,-1014.825,103.084,-32.026,1020.549,107.26,83.93
12.74,-1014.825,105.085,-33.027,1020.785,107.45,83.81
12.77,-1010.821,107.087,-36.029,1017.116,108.6,83.62
12.8,-1011.822,107.087,-33.027,1018.009,107.14,83.68
12.82,-1013.824,111.09,-36.029,1020.528,107.97,83.43
12.85,-1013.824,108.088,-39.032,1020.316,102.06,84.11
12.88,-1017.827,103.084,-31.025,1023.504,106.75,83.96
12.91,-1016.826,102.083,-33.027,1022.471,107.93,83.98
12.94,-1013.824,101.082,-39.032,1019.598,111.11,83.9
12.96,-1014.825,104.085,-39.032,1020.895,110.56,83.75
12.99,-1015.825,107.087,-37.03,1022.125,109.08,83.64
13.02,-1015.825,105.085,-40.033,1022.031,110.85,83.68
13.05,-1012.823,107.087,-30.024,1018.911,107.19,84.27
